time,temp,pH,DissolvedOxygen,Conductivity,Turbidity,PermanganateIndex,AmmoniaNitrogen,TotalPhosphorus,TotalNitrogen,District
2021/4/21 4:00,25.83,6.84,6.8,217.7,7.84,6.24,0.139,0.078,2.378,midstream
2021/4/21 8:00,26.04,6.99,7.02,218.03,7.56,6.68,0.107,0.081,2.345,midstream
2021/4/21 12:00,26.57,7.23,8.12,218.11,8.13,6.51,0.077,0.08,2.279,midstream
2021/4/21 16:00,26.67,7.26,7.99,220.15,9.33,6.48,0.093,0.078,2.289,midstream
2021/4/21 20:00,26.53,7.25,8.02,221.33,8.22,6.57,0.099,0.079,2.21,midstream
2021/4/22 0:00,26.44,6.93,8.29,230.43,8.14,6.2,0.063,0.071,2.255,midstream
2021/4/22 4:00,26.52,6.43,8.34,249.4,6.82,5.31,0.044,0.055,2.038,midstream
2021/4/22 8:00,26.55,7.09,7.91,230.12,7.71,6.39,0.05,0.068,2.36,midstream
2021/4/22 12:00,26.91,7.37,8.3,224.33,7.88,6.62,0.075,0.079,2.224,midstream
2021/4/22 16:00,27.23,7.77,9.22,223.7,7.75,7.25,0.03,0.082,2.252,midstream
2021/4/22 20:00,26.67,7.56,8.34,223.33,8.69,6.79,0.059,0.078,2.25,midstream
2021/4/23 0:00,26.81,6.96,9.67,237.37,6.86,5.88,0.042,0.059,1.861,midstream
2021/4/23 4:00,26.8,6.68,9.25,242.48,7.27,5.63,0.041,0.056,1.922,midstream
2021/4/23 8:00,27.02,7.4,9.39,231.1,7.6,6.56,0.032,0.062,2.108,midstream
2021/4/23 12:00,27.64,8.19,10.54,218.61,7.85,7.09,0.038,0.077,2.097,midstream
2021/4/23 16:00,28.23,8.74,12.79,219.89,7.84,7.75,0.025,0.076,2.073,midstream
2021/4/23 20:00,26.92,7.88,9.16,208.04,9.62,7.08,0.05,0.073,2.132,midstream
2021/4/24 0:00,27.06,6.47,11.27,228.59,7.91,5.27,0.035,0.053,1.891,midstream
2021/4/24 4:00,27.15,7.35,10.17,218.42,8.45,6.12,0.044,0.059,1.973,midstream
2021/4/24 8:00,27.27,8.12,10.46,206.78,8.31,6.67,0.04,0.062,2.059,midstream
2021/4/24 12:00,27.52,8.34,10.64,204.74,8.69,6.83,0.042,0.07,2.106,midstream
2021/4/24 16:00,27.64,8.3,10.08,204.02,7.09,7.01,0.072,0.068,2.041,midstream
2021/4/24 20:00,27.33,8.03,9.27,204.8,8.19,6.74,0.075,0.069,2.024,midstream
2021/4/25 0:00,27.15,7.48,8.07,205.64,8.86,6.25,0.098,0.066,2.049,midstream
2021/4/25 4:00,27.27,7.19,8.8,210.2,7.73,6.16,0.056,0.064,1.946,midstream
2021/4/25 8:00,27.27,7.61,8.08,206.6,7.55,6.31,0.065,0.065,1.996,midstream
2021/4/25 12:00,27.63,7.86,9.12,204.97,7.85,6.57,0.042,0.07,1.987,midstream
2021/4/25 16:00,27.52,7.76,8.59,201.88,8.91,6.52,0.101,0.068,2.073,midstream
2021/4/25 20:00,27.51,7.92,8.73,203.72,8,6.36,0.07,0.066,1.943,midstream
2021/4/26 0:00,27.4,7.87,8.65,206.33,8.22,6.38,0.053,0.065,1.921,midstream
2021/4/26 4:00,27.27,7.32,7.46,206.44,7.9,6.08,0.075,0.063,1.961,midstream
2021/4/26 8:00,27.39,7.48,7.76,207.38,7.44,5.71,0.051,0.06,1.856,midstream
2021/4/26 12:00,27.04,7.42,7.07,205.9,8.15,6.14,0.076,0.067,1.916,midstream
2021/4/26 16:00,26.79,7.15,6.38,205.39,7.54,5.92,0.104,0.065,1.859,midstream
2021/4/26 20:00,26.8,7.09,5.52,205.09,9,5.98,0.148,0.068,2.039,midstream
2021/4/27 0:00,26.78,7.16,4.73,216.75,14.75,7.21,0.17,0.093,2.318,midstream
2021/4/27 4:00,26.54,6.97,3.47,211.09,10.01,6.14,0.261,0.091,2.241,midstream
2021/4/27 8:00,26.19,6.91,2.98,226.43,10.24,6.06,0.349,0.101,2.779,midstream
2021/4/27 12:00,26.45,6.98,4.82,216.64,9.07,6.4,0.381,0.108,2.955,midstream
2021/4/27 16:00,26.55,6.92,4.96,220.27,9.89,6.29,0.46,0.108,2.961,midstream
2021/4/27 20:00,26.18,6.82,4.18,214.61,13.13,5.93,0.612,0.113,3.306,midstream
2021/4/28 0:00,25.86,6.73,4.01,207.13,14.11,6.07,0.835,0.121,3.664,midstream
2021/4/28 4:00,25.71,6.7,3.93,205.75,15.39,5.99,0.974,0.124,3.838,midstream
2021/4/28 8:00,25.71,6.71,3.98,204.81,14.8,5.98,1.103,0.125,4.013,midstream
2021/4/28 12:00,26.76,6.9,5.94,208.9,11.81,6.19,1.028,0.123,3.783,midstream
2021/4/28 16:00,26.67,7.01,7.11,209.06,10.91,6.38,0.97,0.12,3.682,midstream
2021/4/28 20:00,26.06,6.86,4.91,210.58,11.59,5.78,1.009,0.116,3.679,midstream
2021/4/29 0:00,25.7,6.81,4.08,210.61,11.97,5.53,1.06,0.121,3.704,midstream
2021/4/29 4:00,25.47,6.76,3.56,209.96,11.67,5.3,1.092,0.122,3.743,midstream
2021/4/29 8:00,25.35,6.75,3.32,210.04,10.95,5.13,1.073,0.117,3.661,midstream
2021/4/29 12:00,25.71,6.84,4.91,202.85,9.96,5.97,1.163,0.137,3.898,midstream
2021/4/29 16:00,26.17,7.01,6.63,203.04,10.06,5.91,0.968,0.121,3.633,midstream
2021/4/29 20:00,25.71,6.92,5.61,201.84,10.6,5.66,0.997,0.122,3.652,midstream
2021/4/30 0:00,25.47,6.8,4.49,199.89,11.23,5.6,1.054,0.126,3.812,midstream
2021/4/30 4:00,25.24,6.75,3.83,199.01,10.78,5.4,1.045,0.129,3.714,midstream
2021/4/30 8:00,25.32,6.7,3.24,196.6,11.52,5.56,1.107,0.13,3.882,midstream
2021/4/30 12:00,26.18,6.81,5.38,190.3,12.05,6.2,1.037,0.139,4.001,midstream
2021/4/30 16:00,26.91,7.64,10.91,190.87,11.28,7.3,0.664,0.137,3.54,midstream
2021/4/30 20:00,26.05,6.95,7.27,191.63,11.96,6.23,0.75,0.117,3.66,midstream
2021/5/1 0:00,25.61,6.79,5.29,192.68,10.63,5.53,0.759,0.116,3.544,midstream
2021/5/1 4:00,25.47,6.7,4.49,192,10.3,5.49,0.758,0.118,3.536,midstream
2021/5/1 8:00,25.7,6.77,5.39,190.05,9.14,5.42,0.571,0.112,3.287,midstream
2021/5/1 12:00,26.67,7.28,10.18,185.26,10.56,6.98,0.345,0.128,3.342,midstream
2021/5/1 16:00,29.12,8.49,18.6,188.25,11.38,8.92,0.345,0.148,3.701,midstream
2021/5/1 20:00,28,7.94,13.66,193.44,10.16,7.5,0.427,0.119,3.54,midstream
2021/5/2 0:00,27.5,7.29,11.26,191.37,9.36,7.5,0.427,0.119,3.54,midstream
2021/5/2 4:00,27.04,7.1,9.96,190.2,8.7,6.36,0.367,0.096,3.433,midstream
2021/5/2 8:00,26.63,6.9,8.09,184.84,9.14,6.86,0.215,0.116,3.372,midstream
2021/5/2 12:00,27.15,7.59,13.2,184.34,10.63,7.58,0.047,0.138,3.184,midstream
2021/5/2 16:00,27.15,7.79,12.83,185.48,10.11,6.98,0.1,0.109,3.053,midstream
2021/5/2 20:00,26.91,7.29,10.71,182.31,11.16,6.81,0.103,0.103,3.102,midstream
2021/5/3 0:00,26.55,6.31,7.55,181.28,10.92,6.81,0.103,0.103,3.102,midstream
2021/5/3 4:00,26.43,6.61,8.24,181.19,8.91,6.08,0.09,0.092,2.979,midstream
2021/5/3 8:00,26.9,6.9,8.02,183.31,8.76,6,0.065,0.095,2.862,midstream
2021/5/3 12:00,26.91,6.79,6.58,184.33,7.99,6.26,0.108,0.096,2.899,midstream
2021/5/3 16:00,27.03,6.77,7.04,180.51,9.52,6.25,0.076,0.096,2.906,midstream
2021/5/3 20:00,26.67,6.87,7.78,182.18,9.62,6.37,0.058,0.097,2.834,midstream
2021/5/4 0:00,26.67,6.44,7.41,179.95,9.56,6.37,0.058,0.097,2.834,midstream
2021/5/4 4:00,26.55,6.51,6.36,183.07,8.9,6.1,0.052,0.091,2.763,midstream
2021/5/4 8:00,26.91,6.67,6.26,168.28,8.38,6.03,0.039,0.088,2.951,midstream
2021/5/4 12:00,27.39,6.77,6.58,185.21,9.12,6.27,0.029,0.096,2.647,midstream
2021/5/4 16:00,27.63,6.77,7.48,164.84,9.88,6.42,0.026,0.093,2.8,midstream
2021/5/4 20:00,27.39,7.02,10.54,180.6,10.15,6.48,0.025,0.1,2.604,midstream
2021/5/5 0:00,27.39,6.89,8.08,185.86,9.34,6.48,0.025,0.1,2.604,midstream
2021/5/5 4:00,27.53,6.52,9.23,183.57,11.79,6.53,0.025,0.093,2.468,midstream
2021/5/5 8:00,27.36,6.79,6.86,178.73,13.1,6,0.025,0.096,2.688,midstream
2021/5/5 12:00,28.12,6.85,8.61,171.43,13.04,6.48,0.025,0.104,2.496,midstream
2021/5/5 16:00,28,6.99,10.14,173.25,12.05,7.1,0.025,0.114,2.432,midstream
2021/5/5 20:00,27.64,6.86,7.85,177.43,10.31,6.27,0.025,0.097,2.384,midstream
2021/5/6 0:00,27.64,6.84,7.37,185.79,9.62,5.96,0.025,0.094,2.329,midstream
2021/5/6 4:00,27.39,6.35,6.64,205.24,6.95,4.64,0.034,0.069,2.172,midstream
2021/5/6 8:00,27.4,6.72,5.7,188.86,8.11,5.55,0.04,0.091,2.424,midstream
2021/5/6 12:00,28.56,6.89,8.68,172.77,8.79,6.24,0.025,0.111,2.607,midstream
2021/5/6 16:00,28,6.93,8.31,175.35,8.51,6.49,0.025,0.101,2.422,midstream
2021/5/6 20:00,28.12,7.35,8.51,192.2,7.03,6.15,0.025,0.096,2.575,midstream
2021/5/7 0:00,28.07,5.7,7.55,242.26,2.14,2.7,0.039,0.042,2.197,midstream
2021/5/7 4:00,27.88,6.26,6.97,222.2,5.52,5,0.036,0.071,2.385,midstream
2021/5/7 8:00,28,6.91,6.19,197.37,5.9,5.81,0.045,0.096,2.709,midstream
2021/5/7 12:00,28.6,7.01,7.52,192.74,5.78,6.38,0.025,0.105,2.786,midstream
2021/5/7 16:00,29.09,7.33,9.57,190.94,8.38,7.87,0.025,0.132,3,midstream
2021/5/7 20:00,28.73,7.32,9.06,190.43,6.93,6.48,0.025,0.108,2.897,midstream
2021/5/8 0:00,28.61,6.46,8.51,217.94,5.7,5.02,0.028,0.081,2.662,midstream
2021/5/8 4:00,28.61,6.7,8.85,209.04,5.85,5.38,0.025,0.089,2.636,midstream
2021/5/8 8:00,28.97,7.26,8.8,190.07,5.78,6.42,0.025,0.104,2.766,midstream
2021/5/8 12:00,30.8,8.36,13.71,187.28,7.26,7.2,0.025,0.123,2.81,midstream
2021/5/8 16:00,31.16,8.81,14.48,190.3,7.52,7.83,0.025,0.125,2.72,midstream
2021/5/8 20:00,29.82,8.29,11.51,195.89,6.78,6.88,0.025,0.113,2.632,midstream
2021/5/9 0:00,29.46,7.04,11.23,212.77,5.94,5.93,0.025,0.084,2.438,midstream
2021/5/9 4:00,29.38,6.97,9.75,209.15,5.84,5.74,0.025,0.082,2.32,midstream
2021/5/9 8:00,29.58,7.46,8.77,193.21,5.5,6.24,0.025,0.098,2.431,midstream
2021/5/9 12:00,30.43,8.46,13.3,192.09,6.19,7,0.025,0.113,2.443,midstream
2021/5/9 16:00,32.77,9.21,18.4,191.99,7.01,7.65,0.025,0.113,2.365,midstream
2021/5/9 20:00,31.2,8.99,14.78,193.47,6.97,7.11,0.025,0.111,2.349,midstream
2021/5/10 0:00,30.06,7.57,11.34,207.45,6.28,7.11,0.025,0.111,2.349,midstream
2021/5/10 4:00,29.7,7.14,9.75,203.95,6.05,6.18,0.025,0.091,2.287,midstream
2021/5/10 8:00,29.94,7.55,8.84,196.81,5.57,6.29,0.039,0.097,2.284,midstream
2021/5/10 12:00,30.92,8.56,13.09,194.5,6.47,7.08,0.025,0.115,2.381,midstream
2021/5/10 16:00,33.89,9.18,16.27,193.41,6.96,7.4,0.025,0.106,2.164,midstream
2021/5/10 20:00,31.78,9.1,15.43,191.64,7.08,7.13,0.025,0.098,2.125,midstream
2021/5/11 0:00,30.43,7.38,11.56,206.26,5.93,7.13,0.025,0.098,2.125,midstream
2021/5/11 4:00,29.94,7.18,5.85,195.99,5.81,5.95,0.099,0.094,2.293,midstream
2021/5/11 8:00,30.43,8.05,8.22,195.68,5.26,6.12,0.06,0.089,2.099,midstream
2021/5/11 12:00,31.41,8.47,10.69,191.26,6.13,6.45,0.038,0.094,2.049,midstream
2021/5/11 16:00,31.29,8.27,9.28,202.86,5.59,6.6,0.032,0.091,2.13,midstream
2021/5/11 20:00,31.16,8.43,9.22,204.74,7.43,6.97,0.025,0.097,2.203,midstream
2021/5/12 0:00,31.04,8.31,9.08,209.94,6.46,6.51,0.046,0.095,2.147,midstream
2021/5/12 4:00,30.68,7.17,7.58,200.03,5.75,5.98,0.071,0.09,2.294,midstream
2021/5/12 8:00,30.92,7.35,8.17,199.51,5.01,5.77,0.062,0.082,2.046,midstream
2021/5/12 12:00,31.78,8.03,9.46,195.08,5.74,6.13,0.025,0.086,2.012,midstream
2021/5/12 16:00,31.37,7.41,7.88,202.33,5.73,6.28,0.065,0.083,2.097,midstream
2021/5/12 20:00,31.16,7.69,8.81,202.27,6.39,6.43,0.04,0.088,2.105,midstream
2021/5/13 0:00,30.8,7.35,7.92,206.16,6.45,6.15,0.056,0.084,2.098,midstream
2021/5/13 4:00,30.55,7.28,7.38,202.14,5.99,5.89,0.08,0.083,2.03,midstream
2021/5/13 8:00,30.55,7.08,7.03,202.97,5.63,5.91,0.063,0.081,2.049,midstream
2021/5/13 12:00,30.8,6.54,5.92,215.26,4.93,5.37,0.128,0.076,2.07,midstream
2021/5/13 16:00,30.92,6.96,7.22,205.72,5.54,5.86,0.11,0.079,2.075,midstream
2021/5/13 20:00,30.91,7.14,8.3,198.3,6.65,6.09,0.041,0.078,2.04,midstream
2021/5/14 0:00,30.46,6.82,5.36,205.01,5.72,5.56,0.111,0.08,2.045,midstream
2021/5/14 4:00,30.31,6.82,5.17,199.76,5.41,5.55,0.117,0.079,1.992,midstream
2021/5/14 8:00,30.31,6.78,4.77,201.73,5.57,5.49,0.113,0.081,2.011,midstream
2021/5/14 12:00,31.29,7.1,7.01,192.82,6.23,5.92,0.04,0.085,1.957,midstream
2021/5/14 16:00,31.29,7.48,7.98,200.74,6.31,6.5,0.025,0.088,2.016,midstream
2021/5/14 20:00,31.12,7.47,7.9,200.38,7.79,6.71,0.025,0.089,2.007,midstream
2021/5/15 0:00,30.67,7.18,7.35,210.08,6.53,6.1,0.025,0.084,2.066,midstream
2021/5/15 4:00,30.4,6.98,6.82,210.05,5.76,5.95,0.026,0.08,1.993,midstream
2021/5/15 8:00,30.55,6.87,6.22,206.05,6.5,5.71,0.056,0.08,1.998,midstream
2021/5/15 12:00,31.41,7.24,7.95,199.78,6.27,6.69,0.025,0.089,1.956,midstream
2021/5/15 16:00,31.71,7.38,7.98,198.81,6.27,6.38,0.025,0.084,2.024,midstream
2021/5/15 20:00,31.42,7.55,8.37,199.31,6.73,6.4,0.025,0.08,1.909,midstream
2021/5/16 0:00,31.18,7.27,7.78,199.38,7.35,6.4,0.025,0.079,1.942,midstream
2021/5/16 4:00,31.06,7.15,7.63,201.81,6.47,6.11,0.025,0.08,1.871,midstream
2021/5/16 8:00,31.16,6.98,6.54,211.63,5.26,5.8,0.04,0.076,1.9,midstream
2021/5/16 12:00,32.15,7.89,9.91,198.36,7.08,6.69,0.025,0.092,1.885,midstream
2021/5/16 16:00,34.77,9.04,13.9,207.42,6.73,7.58,0.025,0.093,1.848,midstream
2021/5/16 20:00,32.4,8.84,10.56,195.53,7.57,7.19,0.025,0.086,1.662,midstream
2021/5/17 0:00,32.38,8.9,12.02,195.64,6.83,7.04,0.025,0.083,1.633,midstream
2021/5/17 4:00,31.91,6.3,10.53,242.66,4.83,4.31,0.025,0.057,1.268,midstream
2021/5/17 8:00,32.01,7.52,9.34,201.14,6.14,6.19,0.025,0.082,1.69,midstream
2021/5/17 12:00,32.25,7.33,7.69,217.39,5.88,6.11,0.049,0.082,1.871,midstream
2021/5/17 16:00,32.54,8.57,13.61,209.23,6.34,7.13,0.025,0.086,1.801,midstream
2021/5/17 20:00,32.02,8.3,10.71,209.69,7.3,6.66,0.036,0.084,1.726,midstream
2021/5/18 0:00,31.9,6.96,10.85,225.37,6.3,6.66,0.036,0.084,1.726,midstream
2021/5/18 4:00,31.66,6.03,9.54,255.9,4.03,3.64,0.068,0.048,1.432,midstream
2021/5/18 8:00,31.66,7.02,6.2,204.3,5.98,5.8,0.13,0.077,1.733,midstream
2021/5/18 12:00,32.53,7.33,7.8,211.56,6.28,6.07,0.072,0.081,1.966,midstream
2021/5/18 16:00,34.39,8.53,13.9,207.8,6.85,7.02,0.025,0.082,1.725,midstream
2021/5/18 20:00,32.65,8.19,10.79,207.64,6.87,6.82,0.025,0.078,1.714,midstream
2021/5/21 8:00,32.03,6.9,6.42,195.12,5.47,5.64,0.138,0.085,1.611,midstream
2021/5/21 12:00,32.89,7.29,7.35,193.33,5.94,6.03,0.115,0.093,1.591,midstream
2021/5/21 16:00,33.39,7.46,8.04,194.34,6.37,6.13,0.079,0.09,1.611,midstream
2021/5/21 20:00,32.15,7.21,7.11,192.98,7.4,5.93,0.075,0.089,1.492,midstream
2021/5/22 0:00,32.03,6.27,5.93,213.05,5.74,4.27,0.114,0.075,1.428,midstream
2021/5/22 4:00,31.78,6.25,5.06,211.09,6.26,4.68,0.115,0.079,1.497,midstream
2021/5/22 8:00,32.02,6.78,4.69,192.14,5.83,5.6,0.132,0.086,1.591,midstream
2021/5/22 12:00,32.68,7.04,6.14,193.64,5.68,5.76,0.114,0.098,1.53,midstream
2021/5/22 16:00,32.77,7.09,6.72,194.81,5.59,5.87,0.104,0.09,1.699,midstream
2021/5/22 20:00,32.15,7.04,6.3,193.82,7.55,6.01,0.086,0.091,1.675,midstream
2021/5/23 0:00,31.77,6.42,5.33,207.16,6.93,4.99,0.076,0.081,1.346,midstream
2021/5/23 4:00,31.41,6.54,3.83,202.12,6.36,5.34,0.153,0.085,1.505,midstream
2021/5/23 8:00,31.65,6.68,3.91,195.76,5.95,5.54,0.137,0.087,1.519,midstream
2021/5/23 12:00,32.39,6.9,5.62,201.08,5.88,5.74,0.092,0.093,1.722,midstream
2021/5/23 16:00,32.77,7.21,7.02,201.41,6.49,5.47,0.05,0.09,1.547,midstream
2021/5/23 20:00,32.03,7.22,7,202.6,7.79,5.49,0.041,0.092,1.567,midstream
2021/5/24 0:00,31.9,6.73,6.96,209.12,7.27,5.1,0.047,0.082,1.297,midstream
2021/5/24 4:00,31.78,6.63,6.69,211.81,7.67,4.92,0.049,0.081,1.447,midstream
2021/5/24 8:00,31.53,6.98,6.51,203.54,8.23,5.42,0.042,0.083,1.455,midstream
2021/5/24 12:00,32.4,7.52,7.96,201.88,7.72,5.91,0.025,0.095,1.428,midstream
2021/5/24 16:00,32.27,7.53,7.71,201.89,8.2,5.85,0.025,0.092,1.338,midstream
2021/5/24 20:00,31.91,7.22,7.42,203.94,8.19,5.71,0.025,0.088,1.451,midstream
2021/5/25 0:00,31.65,6.64,6.68,215.67,7.3,5.71,0.025,0.088,1.451,midstream
2021/5/25 4:00,31.16,6.46,5.62,217.47,7.02,4.74,0.067,0.076,1.321,midstream
2021/5/25 8:00,31.29,6.79,4.99,203.65,7.35,5.08,0.092,0.083,1.377,midstream
2021/5/25 12:00,32.77,7.23,7.62,202.95,7.97,5.76,0.025,0.093,1.391,midstream
2021/5/25 16:00,32.23,7.7,8.7,204.64,8.68,5.88,0.025,0.095,1.42,midstream
2021/5/25 20:00,31.53,7.44,7.36,206.07,9.28,5.62,0.025,0.089,1.473,midstream
2021/5/26 0:00,31.29,6.76,5.31,211.26,7.49,5.62,0.025,0.089,1.473,midstream
2021/5/26 4:00,31.06,6.55,4.19,215.25,6.98,4.71,0.122,0.079,1.599,midstream
2021/5/26 8:00,31.65,6.81,4.57,208.36,6.27,4.92,0.109,0.083,1.512,midstream
2021/5/26 12:00,32.27,6.94,5.87,208.92,6.7,5.29,0.061,0.092,1.373,midstream
2021/5/26 16:00,30.92,6.76,5.88,211.16,7.96,5.23,0.058,0.084,1.497,midstream
2021/5/26 20:00,31.17,6.84,5.59,207.81,8.35,5.07,0.045,0.082,1.467,midstream
2021/5/27 0:00,31.04,6.53,5.17,216.94,7.51,5.07,0.045,0.082,1.467,midstream
2021/5/27 4:00,31.04,6.54,4.61,214.32,7.66,4.74,0.076,0.081,1.436,midstream
2021/5/27 8:00,31.41,6.82,4.61,207.04,6.66,5.01,0.083,0.085,1.534,midstream
2021/5/27 12:00,31.9,6.9,4.6,208.71,6.9,5.05,0.073,0.092,1.579,midstream
2021/5/27 16:00,31.17,7.3,7.5,206.84,7.99,5.64,0.025,0.094,1.564,midstream
2021/5/27 20:00,31.41,7.08,6.5,207.91,8.77,5.23,0.025,0.09,1.456,midstream
2021/5/28 0:00,31.29,6.16,6.01,234.05,5.95,3.91,0.037,0.074,1.227,midstream
2021/5/28 4:00,31.04,6.25,4.81,229.64,6.64,4.3,0.06,0.077,1.41,midstream
2021/5/28 8:00,31.31,6.76,4.16,207.21,6.72,4.79,0.091,0.089,1.536,midstream
2021/5/28 12:00,32.28,7.07,6.77,201.24,7.64,5.31,0.025,0.101,1.464,midstream
2021/5/28 16:00,32.89,7.75,10.09,204.02,8.58,6.02,0.025,0.104,1.48,midstream
2021/5/28 20:00,31.91,7.43,8.12,202.93,9.37,5.53,0.025,0.091,1.355,midstream
2021/5/29 0:00,31.57,6.69,7.16,218.56,7.08,4.8,0.025,0.08,1.318,midstream
2021/5/29 4:00,31.52,6.49,6.11,214.36,6.94,4.17,0.025,0.076,1.269,midstream
2021/5/29 8:00,31.78,6.91,6.18,205.17,6.76,5.09,0.025,0.091,1.486,midstream
2021/5/29 12:00,32.27,7.38,8.69,204.29,7.37,5.95,0.025,0.101,1.418,midstream
2021/5/29 16:00,31.9,7.13,7.31,204.3,7.86,5.42,0.025,0.099,1.484,midstream
2021/5/29 20:00,31.66,7.24,7.91,202.51,8.03,5.41,0.025,0.092,1.392,midstream
2021/5/30 0:00,31.53,7.03,6.55,205.71,7.59,5.24,0.031,0.096,1.535,midstream
2021/5/30 4:00,31.29,6.71,5.3,206.66,7.15,4.95,0.056,0.091,1.52,midstream
2021/5/30 8:00,31.66,6.79,5.66,203.1,7.22,5.27,0.05,0.093,1.491,midstream
2021/5/30 12:00,32.4,7.05,7.41,203.98,6.74,5.34,0.025,0.1,1.585,midstream
2021/5/30 16:00,32.78,7.24,8.07,205.16,6.39,5.72,0.025,0.103,1.559,midstream
2021/5/30 20:00,31.9,6.95,6.35,204.25,7.73,5.25,0.035,0.092,1.528,midstream
2021/5/31 0:00,31.78,7.01,6.99,202.44,7.41,5.09,0.025,0.087,1.488,midstream
2021/5/31 4:00,31.53,6.95,6.53,202.51,6.95,5.14,0.025,0.087,1.418,midstream
2021/5/31 8:00,32.02,6.98,6.78,202.35,6.51,5.11,0.025,0.085,1.424,midstream
2021/5/31 12:00,32.69,7.27,8.13,201.58,7.3,5.36,0.025,0.091,1.493,midstream
2021/5/31 16:00,32.77,7.27,7.81,201.66,8.09,5.75,0.025,0.098,1.5,midstream
2021/5/31 20:00,32.24,7.14,7.68,199.62,8.07,5.39,0.025,0.088,1.484,midstream
2021/6/1 0:00,32.03,7.11,7.37,199.73,7.21,5.16,0.025,0.084,1.398,midstream
2021/6/1 4:00,31.9,7,6.75,199.38,8.08,5.05,0.025,0.087,1.382,midstream
2021/6/1 8:00,32.03,6.89,6.02,198.65,6.61,4.95,0.025,0.087,1.411,midstream
2021/6/1 12:00,33.01,7.29,9.26,197.75,8,5.96,0.025,0.085,1.433,midstream
2021/6/1 16:00,33.14,7.91,9.03,203.1,11.85,6.96,0.025,0.094,1.523,midstream
2021/6/1 20:00,32.52,7.65,8.85,201.71,10.59,6.48,0.025,0.089,1.427,midstream
2021/6/2 0:00,32.15,7.3,7.44,203.03,9.94,6.25,0.025,0.088,1.469,midstream
2021/6/2 4:00,31.79,7.1,6.42,204.45,9.85,5.99,0.025,0.086,1.481,midstream
2021/6/2 8:00,32.03,7.08,6.44,203.78,9.55,5.92,0.026,0.082,1.489,midstream
2021/6/2 12:00,32.64,7.39,7.97,200.32,9.21,6.41,0.025,0.097,1.49,midstream
2021/6/2 16:00,31.84,7.13,6.64,200.8,9.43,6.1,0.025,0.088,1.454,midstream
2021/6/2 20:00,31.56,6.94,5.45,201.53,8.87,5.86,0.069,0.087,1.465,midstream
2021/6/3 0:00,31.41,6.87,4.79,198.38,9.11,5.86,0.084,0.086,1.502,midstream
2021/6/3 4:00,31.4,6.82,4.22,198.65,9.34,5.63,0.107,0.089,1.524,midstream
2021/6/3 8:00,31.53,6.79,3.85,196.91,8.99,5.52,0.12,0.085,1.495,midstream
2021/6/3 12:00,32.27,6.91,4.63,198.6,8.72,5.74,0.106,0.09,1.615,midstream
2021/6/3 16:00,32.89,7.4,8.08,193.31,9.53,6.48,0.026,0.089,1.572,midstream
2021/6/3 20:00,32.15,7.13,6.73,189.33,10.18,6.32,0.025,0.088,1.431,midstream
2021/6/4 0:00,31.77,6.94,5.7,199.23,9.79,6.32,0.025,0.088,1.431,midstream
2021/6/4 4:00,31.53,6.87,4.72,202.54,9.66,5.93,0.098,0.086,1.758,midstream
2021/6/4 8:00,31.16,6.8,4.02,201.46,8.81,5.54,0.11,0.085,1.714,midstream
2021/6/4 12:00,31.29,6.79,4.03,195.45,8.66,5.71,0.103,0.09,1.573,midstream
2021/6/4 16:00,31.17,6.83,4.62,191.57,10.54,5.67,0.087,0.09,1.502,midstream
2021/6/4 20:00,30.67,6.82,4.49,192.48,10.05,5.89,0.101,0.093,1.555,midstream
2021/6/5 0:00,30.43,6.76,3.89,196.24,9.47,5.89,0.101,0.093,1.555,midstream
2021/6/5 4:00,30.12,6.72,3.35,194.26,9.2,5.58,0.158,0.088,1.695,midstream
2021/6/5 8:00,30.19,6.76,3.85,194.72,8.23,5.52,0.145,0.087,1.638,midstream
2021/6/5 12:00,32.02,7.13,7.3,189.77,8.62,6.23,0.037,0.092,1.577,midstream
2021/6/5 16:00,33.14,8.26,10.07,195.29,9.89,6.76,0.025,0.095,1.732,midstream
2021/6/5 20:00,32.15,7.96,9.13,192.89,9.64,6.54,0.025,0.09,1.544,midstream
2021/6/6 0:00,31.49,7.71,8.83,192.39,10.38,6.34,0.025,0.089,1.595,midstream
2021/6/6 4:00,30.92,7.35,7.98,191.8,10.93,5.93,0.025,0.085,1.544,midstream
2021/6/6 8:00,31.04,7.18,7.36,189.46,9.61,5.84,0.025,0.08,1.481,midstream
2021/6/6 12:00,32.27,7.69,10.08,189.92,9.96,6.6,0.025,0.093,1.657,midstream
2021/6/6 16:00,32.52,8.17,12.41,190.94,11.43,7.08,0.025,0.094,1.635,midstream
2021/6/6 20:00,32.51,8.89,16.5,190.09,11.97,7.49,0.025,0.094,1.633,midstream
2021/6/7 0:00,31.53,8.53,12.58,190.34,11.61,6.66,0.025,0.088,1.523,midstream
2021/6/7 4:00,30.8,7.66,8.96,188.2,10.99,6.46,0.025,0.085,1.481,midstream
2021/6/7 8:00,30.92,7.61,9.11,185.42,9.97,6.46,0.025,0.079,1.463,midstream
2021/6/7 12:00,32.01,7.95,11.41,183.91,10.47,6.93,0.025,0.094,1.525,midstream
2021/6/7 16:00,31.89,8.1,8.57,183.39,9.42,6.53,0.025,0.09,1.455,midstream
2021/6/7 20:00,31.52,8.04,9.32,175.45,9.84,6.67,0.025,0.086,1.366,midstream
